"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,921013 ,1992-10-13,098662 ,NYCE ,01 ,098 ,     5003,   1062,   2912,   1166,    888,    100,   3116,   4178,   1887,    825,     4275,   1522,   3378,    118,    888,    100,   2528,   3596,   1747,    679,      728,    588,    582,      0,      0,      0,    588,    582,    140,    146,    -1703,  -1846,  -1527,    -14,    254,   -178,  -1606,  -1719,    -97,     16,  100.0,   21.2,   58.2,   23.3,   17.7,    2.0,   62.3,   83.5,   37.7,   16.5,  100.0,   35.6,   79.0,    2.8,   20.8,    2.3,   59.1,   84.1,   40.9,   15.9,  100.0,   80.8,   79.9,    0.0,    0.0,    0.0,   80.8,   79.9,   19.2,   20.1,     18,      7,      7,      3,      3,      1,     11,     10,     18,      6,      8,      1,      3,      1,     10,      9,      4,      3,      1,      0,      0,      0,      3,      1,    47.6,    70.1,    58.7,    81.1,    31.7,    53.2,    37.8,    60.2,    46.5,    74.4,    56.7,    82.9,    46.5,    71.6,    55.2,    80.1,    80.8,    79.9,    80.8,    79.9,    80.8,    79.9,    80.8,    79.9,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,921006 ,1992-10-06,098662 ,NYCE ,01 ,098 ,     6706,   2908,   4439,   1180,    634,    278,   4722,   5897,   1984,    809,     5982,   3378,   4919,    118,    634,    278,   4130,   5315,   1852,    667,      724,    592,    582,      0,      0,      0,    592,    582,    132,    142,     2191,   1559,   2213,      2,    232,     -6,   1793,   2209,    398,    -18,  100.0,   43.4,   66.2,   17.6,    9.5,    4.1,   70.4,   87.9,   29.6,   12.1,  100.0,   56.5,   82.2,    2.0,   10.6,    4.6,   69.0,   88.8,   31.0,   11.2,  100.0,   81.8,   80.4,    0.0,    0.0,    0.0,   81.8,   80.4,   18.2,   19.6,     19,      6,      9,      3,      2,      2,     10,     12,     18,      5,      9,      1,      2,      2,      8,     11,      4,      3,      1,      0,      0,      0,      3,      1,    59.3,    61.2,    68.1,    81.3,    46.4,    52.3,    52.8,    65.9,    61.7,    68.6,    69.0,    83.8,    61.7,    66.6,    67.1,    81.8,    81.8,    80.4,    81.8,    80.4,    81.8,    80.4,    81.8,    80.4,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,920930 ,1992-09-30,098662 ,NYCE ,01 ,098 ,     4515,   1349,   2226,   1178,    402,    284,   2929,   3688,   1586,    827,     3801,   1812,   2704,    118,    402,    284,   2332,   3106,   1469,    695,      714,    597,    582,      0,      0,      0,    597,    582,    117,    132,     -871,  -1626,  -1451,    890,     46,   -387,   -690,   -948,   -181,     77,  100.0,   29.9,   49.3,   26.1,    8.9,    6.3,   64.9,   81.7,   35.1,   18.3,  100.0,   47.7,   71.1,    3.1,   10.6,    7.5,   61.4,   81.7,   38.6,   18.3,  100.0,   83.6,   81.5,    0.0,    0.0,    0.0,   83.6,   81.5,   16.4,   18.5,     14,      5,      5,      3,      2,      2,      9,      8,     13,      4,      5,      1,      2,      2,      7,      7,      4,      3,      1,      0,      0,      0,      3,      1,    55.3,    72.0,    63.7,    81.7,    33.5,    50.3,    38.8,    55.6,    55.1,    73.5,    61.4,    81.7,    55.1,    70.4,    58.2,    78.6,    83.6,    81.5,    83.6,    81.5,    83.6,    81.5,    83.6,    81.5,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,920915 ,1992-09-15,098662 ,NYCE ,01 ,098 ,     5386,   2975,   3677,    288,    356,    671,   3619,   4636,   1767,    750,     5337,   2975,   3677,    288,    356,    671,   3619,   4636,   1718,    701,       49,      0,      0,      0,      0,      0,      0,      0,     49,     49,      761,   1568,   1082,   -241,   -162,    507,   1165,   1348,   -404,   -587,  100.0,   55.2,   68.3,    5.3,    6.6,   12.5,   67.2,   86.1,   32.8,   13.9,  100.0,   55.7,   68.9,    5.4,    6.7,   12.6,   67.8,   86.9,   32.2,   13.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     18,      9,      5,      2,      1,      3,     12,      8,     18,      9,      5,      2,      1,      3,     12,      8,      0,      0,      0,      0,      0,      0,      0,      0,    53.4,    68.5,    62.7,    86.1,    53.4,    63.1,    60.0,    80.7,    53.9,    69.1,    63.3,    86.9,    53.9,    63.7,    60.5,    81.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,920831 ,1992-08-31,098662 ,NYCE ,01 ,098 ,     4625,   1407,   2595,    529,    518,    164,   2454,   3288,   2171,   1337,     4618,   1407,   2595,    529,    518,    164,   2454,   3288,   2164,   1330,        7,      0,      0,      0,      0,      0,      0,      0,      7,      7,     -747,   -688,   -944,    234,   -113,   -172,   -567,   -882,   -180,    135,  100.0,   30.4,   56.1,   11.4,   11.2,    3.5,   53.1,   71.1,   46.9,   28.9,  100.0,   30.5,   56.2,   11.5,   11.2,    3.6,   53.1,   71.2,   46.9,   28.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     22,      9,      9,      2,      2,      2,     12,     12,     22,      9,      9,      2,      2,      2,     12,     12,      0,      0,      0,      0,      0,      0,      0,      0,    35.8,    53.8,    48.4,    65.8,    29.9,    46.4,    38.2,    56.0,    35.9,    53.9,    48.4,    65.9,    30.0,    46.5,    38.3,    56.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,920814 ,1992-08-14,098662 ,NYCE ,01 ,098 ,     5372,   2095,   3539,    295,    631,    336,   3021,   4170,   2351,   1202,     5366,   2095,   3539,    295,    631,    336,   3021,   4170,   2345,   1196,        6,      0,      0,      0,      0,      0,      0,      0,      6,      6,      951,    511,    420,   -138,    159,    336,    532,    618,    419,    333,  100.0,   39.0,   65.9,    5.5,   11.7,    6.3,   56.2,   77.6,   43.8,   22.4,  100.0,   39.0,   66.0,    5.5,   11.8,    6.3,   56.3,   77.7,   43.7,   22.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     23,      9,     10,      2,      3,      1,     13,     12,     23,      9,     10,      2,      3,      1,     13,     12,      0,      0,      0,      0,      0,      0,      0,      0,    36.4,    60.0,    50.9,    71.9,    32.1,    58.8,    46.7,    68.8,    36.5,    60.0,    51.0,    72.0,    32.2,    58.9,    46.7,    68.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,920731 ,1992-07-31,098662 ,NYCE ,01 ,098 ,     4421,   1584,   3119,    433,    472,      0,   2489,   3552,   1932,    869,     4416,   1584,   3119,    433,    472,      0,   2489,   3552,   1927,    864,        5,      0,      0,      0,      0,      0,      0,      0,      5,      5,      348,   -136,    547,    162,    156,   -222,    182,    487,    166,   -139,  100.0,   35.8,   70.5,    9.8,   10.7,    0.0,   56.3,   80.3,   43.7,   19.7,  100.0,   35.9,   70.6,    9.8,   10.7,    0.0,   56.4,   80.4,   43.6,   19.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     23,      8,     11,      2,      4,      0,     13,     12,     23,      8,     11,      2,      4,      0,     13,     12,      0,      0,      0,      0,      0,      0,      0,      0,    37.6,    64.1,    49.1,    75.2,    31.5,    57.7,    41.2,    67.0,    37.6,    64.2,    49.1,    75.3,    31.5,    57.7,    41.2,    67.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,920715 ,1992-07-15,098662 ,NYCE ,01 ,098 ,     4073,   1720,   2572,    271,    316,    222,   2307,   3065,   1766,   1008,     4072,   1720,   2572,    271,    316,    222,   2307,   3065,   1765,   1007,        1,      0,      0,      0,      0,      0,      0,      0,      1,      1,     -503,     99,   -714,    192,  -1104,    222,   -813,   -300,    310,   -203,  100.0,   42.2,   63.1,    6.7,    7.8,    5.5,   56.6,   75.3,   43.4,   24.7,  100.0,   42.2,   63.2,    6.7,    7.8,    5.5,   56.7,   75.3,   43.3,   24.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     21,      6,     11,      2,      3,      2,     10,     14,     21,      6,     11,      2,      3,      2,     10,     14,      0,      0,      0,      0,      0,      0,      0,      0,    44.8,    46.8,    54.2,    63.1,    41.5,    42.5,    48.4,    58.8,    44.8,    46.8,    54.2,    63.1,    41.5,    42.5,    48.5,    58.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,920630 ,1992-06-30,098662 ,NYCE ,01 ,098 ,     4576,   1621,   3286,     79,   1420,      0,   3120,   3365,   1456,   1211,     4575,   1621,   3286,     79,   1420,      0,   3120,   3365,   1455,   1210,        1,      0,      0,      0,      0,      0,      0,      0,      1,      1,      990,    445,   1228,   -176,    455,      0,    724,   1052,    266,    -62,  100.0,   35.4,   71.8,    1.7,   31.0,    0.0,   68.2,   73.5,   31.8,   26.5,  100.0,   35.4,   71.8,    1.7,   31.0,    0.0,   68.2,   73.6,   31.8,   26.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     20,      6,     10,      2,      4,      0,     12,     10,     20,      6,     10,      2,      4,      0,     12,     10,      0,      0,      0,      0,      0,      0,      0,      0,    54.8,    58.3,    64.1,    70.1,    54.8,    56.7,    63.9,    68.4,    54.8,    58.3,    64.1,    70.1,    54.8,    56.7,    63.9,    68.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,920615 ,1992-06-15,098662 ,NYCE ,01 ,098 ,     3586,   1176,   2058,    255,    965,      0,   2396,   2313,   1190,   1273,     3585,   1176,   2058,    255,    965,      0,   2396,   2313,   1189,   1272,        1,      0,      0,      0,      0,      0,      0,      0,      1,      1,     2843,   1126,   1566,    255,    466,   -152,   1847,   1669,    996,   1174,  100.0,   32.8,   57.4,    7.1,   26.9,    0.0,   66.8,   64.5,   33.2,   35.5,  100.0,   32.8,   57.4,    7.1,   26.9,    0.0,   66.8,   64.5,   33.2,   35.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     20,      6,      9,      2,      5,      0,     12,     10,     20,      6,      9,      2,      5,      0,     12,     10,      0,      0,      0,      0,      0,      0,      0,      0,    49.0,    44.3,    60.5,    60.4,    44.0,    42.2,    55.2,    55.7,    49.0,    44.3,    60.5,    60.4,    44.0,    42.2,    55.3,    55.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE" ,920529 ,1992-05-29,098662 ,NYCE ,01 ,098 ,      743,     50,    492,      0,    499,    152,    549,    644,    194,     99,      743,     50,    492,      0,    499,    152,    549,    644,    194,     99,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,        .,     50,    365,      0,    394,    152,    444,    517,      .,      .,  100.0,    6.7,   66.2,    0.0,   67.2,   20.5,   73.9,   86.7,   26.1,   13.3,  100.0,    6.7,   66.2,    0.0,   67.2,   20.5,   73.9,   86.7,   26.1,   13.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      8,      1,      4,      0,      2,      1,      3,      5,      8,      1,      4,      0,      2,      1,      3,      5,      0,      0,      0,      0,      0,      0,      0,      0,    73.9,    82.8,    73.9,    86.7,    73.9,    82.8,    73.9,    86.7,    73.9,    82.8,    73.9,    86.7,    73.9,    82.8,    73.9,    86.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(U.S. DOLLAR INDEX X $1000)" ,"098662" ,"NYCE" ,"098"
"EUROPEAN CURRENCY UNIT - NEW YORK COTTON EXCHANGE" ,920615 ,1992-06-15,099661 ,NYCE ,01 ,099 ,      112,     37,      0,      0,     73,     94,    110,     94,      2,     18,      112,     37,      0,      0,     73,     94,    110,     94,      2,     18,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,        .,      .,      .,      .,      .,      .,      .,      .,      .,      .,  100.0,   33.0,    0.0,    0.0,   65.2,   83.9,   98.2,   83.9,    1.8,   16.1,  100.0,   33.0,    0.0,    0.0,   65.2,   83.9,   98.2,   83.9,    1.8,   16.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      5,      1,      0,      0,      2,      2,      3,      2,      5,      1,      0,      0,      2,      2,      3,      2,      0,      0,      0,      0,      0,      0,      0,      0,    98.2,    83.9,    98.2,    83.9,    98.2,    83.9,    98.2,    83.9,    98.2,    83.9,    98.2,    83.9,    98.2,    83.9,    98.2,    83.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 100,000 ECU)" ,"099661" ,"NYCE" ,"099"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,921229 ,1992-12-29,111652 ,NYME ,01 ,111 ,    74228,   9169,   1819,   3569,  41939,  52794,  54677,  58182,  19551,  16046,    74146,   9169,   1819,   3569,  41939,  52794,  54677,  58182,  19469,  15964,       82,      0,      0,      0,      0,      0,      0,      0,     82,     82,    -4928,    595,   -271,   -381,  -2765,  -2139,  -2551,  -2791,  -2377,  -2137,  100.0,   12.4,    2.5,    4.8,   56.5,   71.1,   73.7,   78.4,   26.3,   21.6,  100.0,   12.4,    2.5,    4.8,   56.6,   71.2,   73.7,   78.5,   26.3,   21.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    104,     20,      5,     11,     43,     56,     67,     70,    104,     20,      5,     11,     43,     56,     67,     70,      0,      0,      0,      0,      0,      0,      0,      0,    26.0,    24.6,    35.8,    36.2,    25.2,    21.6,    32.8,    30.0,    26.1,    24.7,    35.9,    36.3,    25.2,    21.7,    32.8,    30.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,921222 ,1992-12-22,111652 ,NYME ,01 ,111 ,    79156,   8574,   2090,   3950,  44704,  54933,  57228,  60973,  21928,  18183,    79074,   8574,   2090,   3950,  44704,  54933,  57228,  60973,  21846,  18101,       82,      0,      0,      0,      0,      0,      0,      0,     82,     82,    -3409,    768,  -4198,    270,  -6758,   3365,  -5720,   -563,   2311,  -2846,  100.0,   10.8,    2.6,    5.0,   56.5,   69.4,   72.3,   77.0,   27.7,   23.0,  100.0,   10.8,    2.6,    5.0,   56.5,   69.5,   72.4,   77.1,   27.6,   22.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    108,     22,      6,     11,     44,     58,     70,     73,    108,     22,      6,     11,     44,     58,     70,     73,      0,      0,      0,      0,      0,      0,      0,      0,    23.3,    22.2,    33.2,    33.2,    22.3,    18.7,    31.2,    27.3,    23.3,    22.2,    33.2,    33.3,    22.4,    18.8,    31.3,    27.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,921215 ,1992-12-15,111652 ,NYME ,01 ,111 ,    82565,   7806,   6288,   3680,  51462,  51568,  62948,  61536,  19617,  21029,    82565,   7806,   6288,   3680,  51462,  51568,  62948,  61536,  19617,  21029,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     3083,  -1333,   -809,    643,   3055,   2648,   2365,   2482,    718,    601,  100.0,    9.5,    7.6,    4.5,   62.3,   62.5,   76.2,   74.5,   23.8,   25.5,  100.0,    9.5,    7.6,    4.5,   62.3,   62.5,   76.2,   74.5,   23.8,   25.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    103,     16,     15,     10,     44,     51,     62,     75,    103,     16,     15,     10,     44,     51,     62,     75,      0,      0,      0,      0,      0,      0,      0,      0,    25.0,    20.5,    34.5,    30.6,    23.5,    18.3,    31.9,    26.2,    25.0,    20.5,    34.5,    30.6,    23.5,    18.3,    31.9,    26.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,921208 ,1992-12-08,111652 ,NYME ,01 ,111 ,    79482,   9139,   7097,   3037,  48407,  48920,  60583,  59054,  18899,  20428,    79482,   9139,   7097,   3037,  48407,  48920,  60583,  59054,  18899,  20428,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     8692,    501,   -446,  -1020,   5102,   6915,   4583,   5449,   4109,   3243,  100.0,   11.5,    8.9,    3.8,   60.9,   61.5,   76.2,   74.3,   23.8,   25.7,  100.0,   11.5,    8.9,    3.8,   60.9,   61.5,   76.2,   74.3,   23.8,   25.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    106,     15,     18,      7,     41,     51,     59,     75,    106,     15,     18,      7,     41,     51,     59,     75,      0,      0,      0,      0,      0,      0,      0,      0,    27.2,    19.9,    37.6,    30.7,    26.9,    18.1,    35.7,    26.3,    27.2,    19.9,    37.6,    30.7,    26.9,    18.1,    35.7,    26.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,921201 ,1992-12-01,111652 ,NYME ,01 ,111 ,    70790,   8638,   7543,   4057,  43305,  42005,  56000,  53605,  14790,  17185,    70790,   8638,   7543,   4057,  43305,  42005,  56000,  53605,  14790,  17185,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    -3554,   -218,   1392,    473,   -651,   -468,   -396,   1397,  -3158,  -4951,  100.0,   12.2,   10.7,    5.7,   61.2,   59.3,   79.1,   75.7,   20.9,   24.3,  100.0,   12.2,   10.7,    5.7,   61.2,   59.3,   79.1,   75.7,   20.9,   24.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    103,     17,     19,      9,     42,     44,     64,     69,    103,     17,     19,      9,     42,     44,     64,     69,      0,      0,      0,      0,      0,      0,      0,      0,    30.1,    20.8,    40.1,    31.1,    29.6,    19.8,    37.1,    26.6,    30.1,    20.8,    40.1,    31.1,    29.6,    19.8,    37.1,    26.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,921124 ,1992-11-24,111652 ,NYME ,01 ,111 ,    74344,   8856,   6151,   3584,  43956,  42473,  56396,  52208,  17948,  22136,     8235,    224,    495,      0,   4601,   2980,   4825,   3475,   3410,   4760,    66109,   8632,   5656,   3584,  39355,  39493,  51571,  48733,  14538,  17376,    -1486,   1668,     14,  -1048,  -2407,  -2057,  -1787,  -3091,    301,   1605,  100.0,   11.9,    8.3,    4.8,   59.1,   57.1,   75.9,   70.2,   24.1,   29.8,  100.0,    2.7,    6.0,    0.0,   55.9,   36.2,   58.6,   42.2,   41.4,   57.8,  100.0,   13.1,    8.6,    5.4,   59.5,   59.7,   78.0,   73.7,   22.0,   26.3,     95,     14,     16,      8,     44,     46,     63,     67,     22,      1,      1,      0,     12,     10,     13,     11,     91,     14,     16,      8,     38,     42,     57,     63,    25.7,    18.9,    35.3,    29.1,    25.6,    15.0,    32.4,    21.8,    39.5,    23.4,    50.6,    37.1,    39.5,    23.4,    50.6,    37.1,    28.9,    20.7,    39.4,    32.2,    28.8,    17.7,    36.5,    26.6,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,921117 ,1992-11-17,111652 ,NYME ,01 ,111 ,    75830,   7188,   6137,   4632,  46363,  44530,  58183,  55299,  17647,  20531,    17449,    490,   2263,      0,  12347,   9380,  12837,  11643,   4612,   5806,    58381,   6838,   4014,   4492,  34016,  35150,  45346,  43656,  13035,  14725,     5292,    332,   1762,    762,   6045,   3005,   7139,   5529,  -1847,   -237,  100.0,    9.5,    8.1,    6.1,   61.1,   58.7,   76.7,   72.9,   23.3,   27.1,  100.0,    2.8,   13.0,    0.0,   70.8,   53.8,   73.6,   66.7,   26.4,   33.3,  100.0,   11.7,    6.9,    7.7,   58.3,   60.2,   77.7,   74.8,   22.3,   25.2,    100,     16,     15,     10,     44,     48,     65,     71,     47,      2,      7,      0,     18,     20,     20,     27,     82,     16,      9,     10,     33,     39,     53,     57,    27.0,    16.4,    37.9,    26.4,    25.7,    14.6,    31.5,    22.2,    47.9,    25.4,    59.4,    38.5,    47.9,    25.4,    59.4,    38.5,    28.9,    19.9,    39.8,    30.9,    28.6,    16.9,    36.1,    25.9,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
