"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"WHEAT - CHICAGO BOARD OF TRADE" ,900731 ,1990-07-31,001601 ,CBT ,00 ,001 ,   309725,  49970,  37375,  29110,  78540, 132005, 157620, 198490, 152105, 111235,   305280,  49435,  37375,  29110,  76990, 130800, 155535, 197285, 149745, 107995,     4445,    535,      0,      0,   1550,   1205,   2085,   1205,   2360,   3240,   -20025,  -1810, -17080,    310, -29480, -14270, -30980, -31040,  10955,  11015,  100.0,   16.1,   12.1,    9.4,   25.4,   42.6,   50.9,   64.1,   49.1,   35.9,  100.0,   16.2,   12.2,    9.5,   25.2,   42.8,   50.9,   64.6,   49.1,   35.4,  100.0,   12.0,    0.0,    0.0,   34.9,   27.1,   46.9,   27.1,   53.1,   72.9,    114,     32,     26,     18,     36,     41,     73,     81,    114,     32,     26,     18,     36,     41,     73,     81,      4,      1,      0,      0,      1,      2,      2,      2,    11.1,    18.4,    18.3,    26.8,    10.9,    15.4,    17.6,    23.1,    11.0,    18.7,    18.0,    27.2,    10.8,    15.6,    17.3,    23.4,    46.9,    27.1,    46.9,    27.1,    46.9,    27.1,    46.9,    27.1,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900713 ,1990-07-13,001601 ,CBT ,00 ,001 ,   329750,  51780,  54455,  28800, 108020, 146275, 188600, 229530, 141150, 100220,   326480,  51780,  54995,  28260, 107220, 145650, 187260, 228905, 139220,  97575,     3270,    540,      0,      0,    800,    625,   1340,    625,   1930,   2645,    -2590,   9415,   7385,  -4655, -22660, -13380, -17900, -10650,  15310,   8060,  100.0,   15.7,   16.5,    8.7,   32.8,   44.4,   57.2,   69.6,   42.8,   30.4,  100.0,   15.9,   16.8,    8.7,   32.8,   44.6,   57.4,   70.1,   42.6,   29.9,  100.0,   16.5,    0.0,    0.0,   24.5,   19.1,   41.0,   19.1,   59.0,   80.9,    135,     28,     37,     20,     43,     42,     86,     87,    135,     28,     37,     20,     43,     42,     86,     87,      3,      1,      0,      0,      1,      1,      2,      1,    12.9,    22.6,    20.4,    30.7,    11.3,    19.0,    17.7,    25.7,    13.0,    22.8,    20.4,    31.0,    11.4,    19.2,    17.7,    26.0,    41.0,    19.1,    41.0,    19.1,    41.0,    19.1,    41.0,    19.1,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900629 ,1990-06-29,001601 ,CBT ,00 ,001 ,   332340,  42365,  47070,  33455, 130680, 159655, 206500, 240180, 125840,  92160,   331455,  42365,  47070,  33455, 130680, 159655, 206500, 240180, 124955,  91275,      885,      0,      0,      0,      0,      0,      0,      0,    885,    885,    10935,   3760, -10865,   1040,  -5395,  28395,   -595,  18570,  11530,  -7635,  100.0,   12.7,   14.2,   10.1,   39.3,   48.0,   62.1,   72.3,   37.9,   27.7,  100.0,   12.8,   14.2,   10.1,   39.4,   48.2,   62.3,   72.5,   37.7,   27.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    130,     29,     31,     15,     47,     40,     84,     82,    130,     29,     31,     15,     47,     40,     84,     82,      0,      0,      0,      0,      0,      0,      0,      0,    13.3,    25.9,    23.1,    35.6,    10.9,    22.1,    17.6,    28.2,    13.3,    26.0,    23.2,    35.7,    11.0,    22.2,    17.6,    28.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900615 ,1990-06-15,001601 ,CBT ,00 ,001 ,   321405,  38605,  57935,  32415, 136075, 131260, 207095, 221610, 114310,  99795,   320920,  38605,  57935,  32415, 136075, 131260, 207095, 221610, 113825,  99310,      485,      0,      0,      0,      0,      0,      0,      0,    485,    485,    35935,   6090,   4450,   7295,   7265,  21585,  20650,  33330,  15285,   2605,  100.0,   12.0,   18.0,   10.1,   42.3,   40.8,   64.4,   69.0,   35.6,   31.0,  100.0,   12.0,   18.1,   10.1,   42.4,   40.9,   64.5,   69.1,   35.5,   30.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    136,     27,     44,     16,     46,     34,     83,     87,    136,     27,     44,     16,     46,     34,     83,     87,      0,      0,      0,      0,      0,      0,      0,      0,    17.0,    22.8,    26.2,    30.4,    12.1,    21.3,    18.9,    25.8,    17.0,    22.8,    26.3,    30.5,    12.1,    21.3,    18.9,    25.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900531 ,1990-05-31,001601 ,CBT ,00 ,001 ,   285470,  32515,  53485,  25120, 128810, 109675, 186445, 188280,  99025,  97190,   285215,  32515,  53485,  25120, 128810, 109675, 186445, 188280,  98770,  96935,      255,      0,      0,      0,      0,      0,      0,      0,    255,    255,    -3095, -17515,  24135,  -8700,  30145, -14930,   3930,    505,  -7025,  -3600,  100.0,   11.4,   18.7,    8.8,   45.1,   38.4,   65.3,   66.0,   34.7,   34.0,  100.0,   11.4,   18.8,    8.8,   45.2,   38.5,   65.4,   66.0,   34.6,   34.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    122,     19,     47,     16,     40,     32,     69,     88,    122,     19,     47,     16,     40,     32,     69,     88,      0,      0,      0,      0,      0,      0,      0,      0,    19.9,    25.6,    32.3,    33.0,    18.3,    22.1,    27.3,    26.1,    20.0,    25.6,    32.3,    33.0,    18.3,    22.1,    27.3,    26.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900515 ,1990-05-15,001601 ,CBT ,00 ,001 ,   288565,  50030,  29350,  33820,  98665, 124605, 182515, 187775, 106050, 100790,   288565,  50030,  29350,  33820,  98665, 124605, 182515, 187775, 106050, 100790,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    33295,  24600,   5390,  10355, -12835,  16450,  22120,  32195,  11175,   1100,  100.0,   17.3,   10.2,   11.7,   34.2,   43.2,   63.2,   65.1,   36.8,   34.9,  100.0,   17.3,   10.2,   11.7,   34.2,   43.2,   63.2,   65.1,   36.8,   34.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     98,     28,     24,     21,     26,     30,     67,     66,     98,     28,     24,     21,     26,     30,     67,     66,      0,      0,      0,      0,      0,      0,      0,      0,    18.4,    27.0,    28.1,    34.2,    16.7,    24.1,    24.4,    29.6,    18.4,    27.0,    28.1,    34.2,    16.7,    24.1,    24.4,    29.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900430 ,1990-04-30,001601 ,CBT ,00 ,001 ,   255270,  25430,  23960,  23465, 111500, 108155, 160395, 155580,  94875,  99690,    21010,   2715,      0,      0,  12065,   9115,  14780,   9115,   6230,  11895,   234260,  23350,  24595,  22830,  99435,  99040, 145615, 146465,  88645,  87795,      285,  -3475,  -4110,   -265,  20380,   4150,  16640,   -225, -16355,    510,  100.0,   10.0,    9.4,    9.2,   43.7,   42.4,   62.8,   60.9,   37.2,   39.1,  100.0,   12.9,    0.0,    0.0,   57.4,   43.4,   70.3,   43.4,   29.7,   56.6,  100.0,   10.0,   10.5,    9.7,   42.4,   42.3,   62.2,   62.5,   37.8,   37.5,     97,     25,     21,     19,     29,     31,     65,     66,     14,      4,      0,      0,      3,      7,      7,      7,     95,     24,     22,     18,     29,     28,     63,     63,    19.6,    25.9,    31.7,    32.6,    19.1,    24.1,    29.8,    29.0,    62.2,    33.1,    70.3,    43.4,    62.2,    33.1,    70.3,    43.4,    19.4,    26.9,    30.4,    34.1,    18.4,    25.3,    27.4,    30.6,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900412 ,1990-04-12,001601 ,CBT ,00 ,001 ,   254985,  28905,  28070,  23730,  91120, 104005, 143755, 155805, 111230,  99180,    49740,  14120,   8055,     10,  14220,  16640,  28350,  24705,  21390,  25035,   205245,  21085,  26315,  17420,  76900,  87365, 115405, 131100,  89840,  74145,   -20245,  -5430, -22415,  -6325, -22035,  15160, -33790, -13580,  13545,  -6665,  100.0,   11.3,   11.0,    9.3,   35.7,   40.8,   56.4,   61.1,   43.6,   38.9,  100.0,   28.4,   16.2,    0.0,   28.6,   33.5,   57.0,   49.7,   43.0,   50.3,  100.0,   10.3,   12.8,    8.5,   37.5,   42.6,   56.2,   63.9,   43.8,   36.1,     88,     18,     28,     17,     24,     29,     54,     64,     30,      8,      8,      1,      5,      9,     14,     17,     80,     16,     25,     12,     23,     25,     46,     56,    18.2,    24.5,    29.9,    31.1,    17.9,    22.5,    28.4,    28.5,    37.7,    25.4,    50.6,    36.4,    37.7,    25.4,    50.6,    36.4,    19.7,    27.1,    30.2,    34.4,    18.8,    24.6,    28.7,    31.2,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900330 ,1990-03-30,001601 ,CBT ,00 ,001 ,   275230,  34335,  50485,  30055, 113155,  88845, 177545, 169385,  97685, 105845,    73750,  15695,  19070,      0,  30175,  21345,  45870,  40415,  27880,  33335,   201480,  26210,  38985,  22485,  82980,  67500, 131675, 128970,  69805,  72510,   -20290,  -1160, -13590,   2100, -12865,   1430, -11925, -10060,  -8365, -10230,  100.0,   12.5,   18.3,   10.9,   41.1,   32.3,   64.5,   61.5,   35.5,   38.5,  100.0,   21.3,   25.9,    0.0,   40.9,   28.9,   62.2,   54.8,   37.8,   45.2,  100.0,   13.0,   19.3,   11.2,   41.2,   33.5,   65.4,   64.0,   34.6,   36.0,    105,     22,     39,     18,     23,     33,     54,     82,     51,     12,     20,      0,      6,     13,     18,     33,     84,     15,     32,     13,     20,     22,     44,     58,    22.7,    20.5,    35.0,    27.2,    22.2,    19.0,    32.3,    24.8,    38.7,    18.7,    51.1,    27.7,    38.7,    18.7,    51.1,    27.7,    24.7,    24.3,    36.6,    32.1,    24.2,    22.1,    32.1,    28.6,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900315 ,1990-03-15,001601 ,CBT ,00 ,001 ,   295520,  35495,  64075,  27955, 126020,  87415, 189470, 179445, 106050, 116075,    91565,  15850,  26085,      0,  42535,  19835,  58385,  45920,  33180,  45645,   203955,  24795,  43140,  22805,  83485,  67580, 131085, 133525,  72870,  70430,    20915, -15755,  10590,   6245,  26685,   3275,  17175,  20110,   3740,    805,  100.0,   12.0,   21.7,    9.5,   42.6,   29.6,   64.1,   60.7,   35.9,   39.3,  100.0,   17.3,   28.5,    0.0,   46.5,   21.7,   63.8,   50.2,   36.2,   49.8,  100.0,   12.2,   21.2,   11.2,   40.9,   33.1,   64.3,   65.5,   35.7,   34.5,    110,     18,     47,     15,     25,     35,     51,     89,     59,      9,     24,      0,     12,     16,     21,     40,     88,     14,     36,     12,     21,     23,     42,     64,    24.8,    18.7,    36.0,    24.8,    24.3,    17.3,    33.0,    22.5,    39.8,    11.7,    50.8,    18.9,    39.8,    11.7,    50.8,    18.9,    24.8,    24.2,    37.3,    31.8,    24.3,    22.6,    32.6,    28.5,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900228 ,1990-02-28,001601 ,CBT ,00 ,001 ,   274605,  51250,  53485,  21710,  99335,  84140, 172295, 159335, 102310, 115270,   108645,  24530,  24725,   1185,  45930,  24810,  71645,  50720,  37000,  57925,   165960,  38525,  40565,   8720,  53405,  59330, 100650, 108615,  65310,  57345,   -17085,  15075,   3490, -12600, -10505,   1615,  -8030,  -7495,  -9055,  -9590,  100.0,   18.7,   19.5,    7.9,   36.2,   30.6,   62.7,   58.0,   37.3,   42.0,  100.0,   22.6,   22.8,    1.1,   42.3,   22.8,   65.9,   46.7,   34.1,   53.3,  100.0,   23.2,   24.4,    5.3,   32.2,   35.7,   60.6,   65.4,   39.4,   34.6,    113,     26,     39,     15,     18,     34,     53,     83,     65,     14,     23,      2,     11,     20,     26,     44,     81,     20,     29,      7,     14,     19,     38,     52,    23.7,    19.0,    33.5,    25.3,    23.4,    18.8,    32.5,    23.9,    37.9,    11.0,    48.7,    18.3,    37.9,    10.5,    48.7,    17.0,    21.2,    26.5,    35.6,    34.2,    21.2,    25.9,    34.3,    33.2,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900215 ,1990-02-15,001601 ,CBT ,00 ,001 ,   291690,  36175,  49995,  34310, 109840,  82525, 180325, 166830, 111365, 124860,   147700,  24965,  38350,   1575,  69210,  29650,  95750,  69575,  51950,  78125,   143990,  26550,  26985,  17395,  40630,  52875,  84575,  97255,  59415,  46735,    22120,   8040,  -6045,   5090,  12700,  11975,  25830,  11020,  -3710,  11100,  100.0,   12.4,   17.1,   11.8,   37.7,   28.3,   61.8,   57.2,   38.2,   42.8,  100.0,   16.9,   26.0,    1.1,   46.9,   20.1,   64.8,   47.1,   35.2,   52.9,  100.0,   18.4,   18.7,   12.1,   28.2,   36.7,   58.7,   67.5,   41.3,   32.5,    111,     23,     34,     19,     23,     33,     56,     81,     77,     16,     27,      2,     13,     23,     30,     51,     76,     19,     24,     10,     16,     18,     39,     49,    25.4,    17.5,    33.8,    25.1,    25.4,    17.5,    32.2,    22.7,    38.5,    10.0,    48.2,    16.7,    38.5,    10.0,    47.6,    16.7,    18.0,    29.5,    30.2,    37.7,    15.5,    28.4,    24.1,    34.2,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900131 ,1990-01-31,001601 ,CBT ,00 ,001 ,   269570,  28135,  56040,  29220,  97140,  70550, 154495, 155810, 115075, 113760,   155330,  23120,  49075,   2750,  69340,  25320,  95210,  77145,  60120,  78185,   114240,  18335,  20285,  13150,  27800,  45230,  59285,  78665,  54955,  35575,    -2915,  -5635,  12370,  -3630,  15465,  -9265,   6200,   -525,  -9115,  -2390,  100.0,   10.4,   20.8,   10.8,   36.0,   26.2,   57.3,   57.8,   42.7,   42.2,  100.0,   14.9,   31.6,    1.8,   44.6,   16.3,   61.3,   49.7,   38.7,   50.3,  100.0,   16.0,   17.8,   11.5,   24.3,   39.6,   51.9,   68.9,   48.1,   31.1,    107,     16,     40,     15,     26,     30,     52,     79,     81,     14,     36,      2,     17,     17,     32,     54,     60,     14,     17,      8,     13,     17,     30,     40,    22.0,    17.9,    31.2,    23.7,    21.6,    16.1,    28.3,    21.2,    32.9,     9.8,    42.8,    16.8,    32.9,     9.1,    42.4,    16.1,    18.7,    31.5,    31.2,    39.5,    13.8,    30.0,    22.2,    36.4,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,900115 ,1990-01-15,001601 ,CBT ,00 ,001 ,   272485,  33770,  43670,  32850,  81675,  79815, 148295, 156335, 124190, 116150,   168225,  29780,  43030,   4975,  61780,  36655,  96535,  84660,  71690,  83565,   104260,  17365,  14015,  14500,  19895,  43160,  51760,  71675,  52500,  32585,     6855,  -5330,  24700,  -5680,   7870, -18380,  -3140,    640,   9995,   6215,  100.0,   12.4,   16.0,   12.1,   30.0,   29.3,   54.4,   57.4,   45.6,   42.6,  100.0,   17.7,   25.6,    3.0,   36.7,   21.8,   57.4,   50.3,   42.6,   49.7,  100.0,   16.7,   13.4,   13.9,   19.1,   41.4,   49.6,   68.7,   50.4,   31.3,    102,     21,     31,     16,     25,     32,     57,     72,     83,     19,     30,      3,     14,     21,     35,     52,     55,     14,     14,     10,     14,     15,     33,     34,    20.8,    17.4,    29.1,    25.0,    20.0,    16.4,    26.3,    22.0,    27.5,    12.7,    38.0,    19.7,    27.5,    12.2,    37.7,    19.2,    19.0,    31.0,    27.6,    42.0,    13.3,    31.0,    21.1,    38.4,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,901231 ,1990-12-31,001611 ,KCBT ,00 ,001 ,   133140,  10490,  13070,   5160,  75310,  77575,  90960,  95805,  42180,  37335,   108795,   7910,  11275,   4000,  63580,  65375,  75490,  80650,  33305,  28145,    24345,   3740,   2955,      0,  11730,  12200,  15470,  15155,   8875,   9190,      525,  -4190,   1385,     95,   -215,  -4315,  -4310,  -2835,   4835,   3360,  100.0,    7.9,    9.8,    3.9,   56.6,   58.3,   68.3,   72.0,   31.7,   28.0,  100.0,    7.3,   10.4,    3.7,   58.4,   60.1,   69.4,   74.1,   30.6,   25.9,  100.0,   15.4,   12.1,    0.0,   48.2,   50.1,   63.5,   62.3,   36.5,   37.7,     63,     10,      8,      6,     30,     23,     41,     36,     56,      9,      7,      4,     24,     20,     33,     31,     23,      3,      3,      0,     10,      8,     13,     11,    22.8,    40.7,    33.2,    52.6,    19.1,    39.4,    29.0,    47.9,    23.9,    44.1,    35.5,    55.5,    20.6,    41.8,    31.5,    49.6,    30.5,    37.4,    48.8,    54.9,    28.1,    37.4,    46.3,    54.9,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,901214 ,1990-12-14,001611 ,KCBT ,00 ,001 ,   132615,  14680,  11685,   5065,  75525,  81890,  95270,  98640,  37345,  33975,   110755,  11015,   9390,   3905,  65860,  72230,  80780,  85525,  29975,  25230,    21860,   4825,   3455,      0,   9665,   9660,  14490,  13115,   7370,   8745,     6300,   1040,   -375,   1255,   -125,   8320,   2170,   9200,   4130,  -2900,  100.0,   11.1,    8.8,    3.8,   57.0,   61.8,   71.8,   74.4,   28.2,   25.6,  100.0,    9.9,    8.5,    3.5,   59.5,   65.2,   72.9,   77.2,   27.1,   22.8,  100.0,   22.1,   15.8,    0.0,   44.2,   44.2,   66.3,   60.0,   33.7,   40.0,     63,      9,      7,      6,     32,     21,     43,     33,     57,      8,      6,      4,     27,     18,     36,     27,     22,      3,      4,      0,      9,      7,     12,     11,    25.1,    46.2,    37.9,    57.6,    23.0,    41.2,    34.1,    51.8,    25.3,    51.4,    39.2,    62.4,    22.9,    45.1,    35.6,    56.0,    37.4,    38.1,    55.4,    53.0,    36.5,    38.1,    53.1,    53.0,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,901130 ,1990-11-30,001611 ,KCBT ,00 ,001 ,   126315,  13640,  12060,   3810,  75650,  73570,  93100,  89440,  33215,  36875,   106070,   9600,   9765,   3150,  67010,  63470,  79760,  76385,  26310,  29685,    20245,   4700,   2955,      0,   8640,  10100,  13340,  13055,   6905,   7190,   -20475,   8275,    130,   2145, -16385, -14040,  -5965, -11765, -14510,  -8710,  100.0,   10.8,    9.5,    3.0,   59.9,   58.2,   73.7,   70.8,   26.3,   29.2,  100.0,    9.1,    9.2,    3.0,   63.2,   59.8,   75.2,   72.0,   24.8,   28.0,  100.0,   23.2,   14.6,    0.0,   42.7,   49.9,   65.9,   64.5,   34.1,   35.5,     57,      8,      6,      4,     33,     17,     42,     27,     48,      6,      5,      3,     28,     13,     35,     21,     20,      3,      3,      0,      8,      7,     11,     10,    28.7,    42.0,    40.9,    55.8,    23.6,    38.5,    33.9,    46.4,    28.9,    45.9,    43.5,    59.9,    23.5,    40.8,    35.7,    48.2,    38.1,    42.1,    56.8,    59.4,    37.1,    42.1,    54.3,    59.4,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,901115 ,1990-11-15,001611 ,KCBT ,00 ,001 ,   146790,   5365,  11930,   1665,  91785,  87610,  98815, 101205,  47975,  45585,   131460,   3675,  12590,    500,  83585,  79260,  87760,  92350,  43700,  39110,    15330,   2350,      0,    505,   8200,   8350,  11055,   8855,   4275,   6475,     6275,    320,   -330,    -20,   2995,    150,   3295,   -200,   2980,   6475,  100.0,    3.7,    8.1,    1.1,   62.5,   59.7,   67.3,   68.9,   32.7,   31.1,  100.0,    2.8,    9.6,    0.4,   63.6,   60.3,   66.8,   70.2,   33.2,   29.8,  100.0,   15.3,    0.0,    3.3,   53.5,   54.5,   72.1,   57.8,   27.9,   42.2,     56,      9,      5,      3,     30,     25,     39,     33,     49,      5,      6,      1,     25,     23,     30,     30,     17,      4,      0,      1,      8,      6,     12,      7,    30.0,    38.5,    42.6,    50.3,    18.9,    35.7,    31.4,    42.5,    31.7,    39.7,    45.7,    52.2,    19.3,    36.6,    33.3,    44.1,    33.9,    46.2,    56.8,    57.8,    31.3,    46.2,    53.4,    51.1,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
"WHEAT - KANSAS CITY BOARD OF TRADE" ,901031 ,1990-10-31,001611 ,KCBT ,00 ,001 ,   140515,   5045,  12260,   1685,  88790,  87460,  95520, 101405,  44995,  39110,   130790,   3810,  12920,    520,  85900,  83625,  90230,  97065,  40560,  33725,     9725,   1895,      0,    505,   2890,   3835,   5290,   4340,   4435,   5385,     4780,   -945,   5945,    565,   2655,   -795,   2275,   5715,   2505,   -935,  100.0,    3.6,    8.7,    1.2,   63.2,   62.2,   68.0,   72.2,   32.0,   27.8,  100.0,    2.9,    9.9,    0.4,   65.7,   63.9,   69.0,   74.2,   31.0,   25.8,  100.0,   19.5,    0.0,    5.2,   29.7,   39.4,   54.4,   44.6,   45.6,   55.4,     58,      8,      5,      4,     31,     22,     40,     30,     54,      5,      6,      2,     30,     21,     36,     28,     10,      3,      0,      1,      4,      3,      7,      4,    30.2,    42.1,    42.5,    55.0,    18.6,    35.2,    29.7,    42.0,    31.8,    43.6,    45.0,    56.9,    19.4,    36.1,    31.3,    43.5,    34.9,    44.6,    54.4,    44.6,    34.9,    39.4,    49.2,    39.4,"(THOUSAND BUSHELS)" ,"001611" ,"KCBT" ,"001"
