"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"EUROPEAN CURRENCY UNIT - NEW YORK COTTON EXCHANGE" ,880513 ,1988-05-13,099661 ,NYCE ,01 ,099 ,     1316,      0,      0,    296,   1000,   1012,   1296,   1308,     20,      8,     1316,      0,      0,    296,   1000,   1012,   1296,   1308,     20,      8,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     -166,   -160,      0,      0,      0,   -109,   -160,   -109,     -6,    -57,  100.0,    0.0,    0.0,   22.5,   76.0,   76.9,   98.5,   99.4,    1.5,    0.6,  100.0,    0.0,    0.0,   22.5,   76.0,   76.9,   98.5,   99.4,    1.5,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      5,      0,      0,      1,      2,      2,      3,      3,      5,      0,      0,      1,      2,      2,      3,      3,      0,      0,      0,      0,      0,      0,      0,      0,    98.5,    99.4,    98.5,    99.4,    76.0,    76.9,    76.0,    76.9,    98.5,    99.4,    98.5,    99.4,    76.0,    76.9,    76.0,    76.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 100,000 ECU)" ,"099661" ,"NYCE" ,"099"
"EUROPEAN CURRENCY UNIT - NEW YORK COTTON EXCHANGE" ,880429 ,1988-04-29,099661 ,NYCE ,01 ,099 ,     1482,    160,      0,    296,   1000,   1121,   1456,   1417,     26,     65,     1482,    160,      0,    296,   1000,   1121,   1456,   1417,     26,     65,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,       91,    160,      0,      0,    -80,     41,     80,     41,     11,     50,  100.0,   10.8,    0.0,   20.0,   67.5,   75.6,   98.2,   95.6,    1.8,    4.4,  100.0,   10.8,    0.0,   20.0,   67.5,   75.6,   98.2,   95.6,    1.8,    4.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      6,      1,      0,      1,      2,      2,      4,      3,      6,      1,      0,      1,      2,      2,      4,      3,      0,      0,      0,      0,      0,      0,      0,      0,    98.2,    95.6,    98.2,    95.6,    78.3,    75.6,    78.3,    75.6,    98.2,    95.6,    98.2,    95.6,    78.3,    75.6,    78.3,    75.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 100,000 ECU)" ,"099661" ,"NYCE" ,"099"
"EUROPEAN CURRENCY UNIT - NEW YORK COTTON EXCHANGE" ,880415 ,1988-04-15,099661 ,NYCE ,01 ,099 ,     1391,      0,      0,    296,   1080,   1080,   1376,   1376,     15,     15,     1391,      0,      0,    296,   1080,   1080,   1376,   1376,     15,     15,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,       -8,      0,    -26,     26,      0,     -3,     26,     -3,    -34,     -5,  100.0,    0.0,    0.0,   21.3,   77.6,   77.6,   98.9,   98.9,    1.1,    1.1,  100.0,    0.0,    0.0,   21.3,   77.6,   77.6,   98.9,   98.9,    1.1,    1.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      5,      0,      0,      1,      2,      2,      3,      3,      5,      0,      0,      1,      2,      2,      3,      3,      0,      0,      0,      0,      0,      0,      0,      0,    98.9,    98.9,    98.9,    98.9,    77.6,    77.6,    77.6,    77.6,    98.9,    98.9,    98.9,    98.9,    77.6,    77.6,    77.6,    77.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 100,000 ECU)" ,"099661" ,"NYCE" ,"099"
"EUROPEAN CURRENCY UNIT - NEW YORK COTTON EXCHANGE" ,880331 ,1988-03-31,099661 ,NYCE ,01 ,099 ,     1399,      0,     26,    270,   1080,   1083,   1350,   1379,     49,     20,     1399,      0,     26,    270,   1080,   1083,   1350,   1379,     49,     20,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      204,      0,     26,    -26,    200,    201,    174,    201,     30,      3,  100.0,    0.0,    1.9,   19.3,   77.2,   77.4,   96.5,   98.6,    3.5,    1.4,  100.0,    0.0,    1.9,   19.3,   77.2,   77.4,   96.5,   98.6,    3.5,    1.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,      5,      0,      1,      1,      2,      2,      3,      3,      5,      0,      1,      1,      2,      2,      3,      3,      0,      0,      0,      0,      0,      0,      0,      0,    96.5,    98.6,    96.5,    98.6,    77.2,    79.3,    77.2,    79.3,    96.5,    98.6,    96.5,    98.6,    77.2,    79.3,    77.2,    79.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 100,000 ECU)" ,"099661" ,"NYCE" ,"099"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,881230 ,1988-12-30,111652 ,NYME ,01 ,111 ,    47189,   1677,    847,   5551,  28930,  31740,  36158,  38138,  11031,   9051,    47189,   1677,    847,   5551,  28930,  31740,  36158,  38138,  11031,   9051,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    -4952,   -158,   -656,    351,  -4321,  -3352,  -4128,  -3657,   -824,  -1295,  100.0,    3.6,    1.8,   11.8,   61.3,   67.3,   76.6,   80.8,   23.4,   19.2,  100.0,    3.6,    1.8,   11.8,   61.3,   67.3,   76.6,   80.8,   23.4,   19.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     96,     11,     11,     13,     44,     50,     65,     66,     96,     11,     11,     13,     44,     50,     65,     66,      0,      0,      0,      0,      0,      0,      0,      0,    28.2,    21.3,    38.1,    33.3,    17.6,    15.6,    23.3,    24.2,    28.2,    21.3,    38.1,    33.3,    17.6,    15.6,    23.3,    24.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,881215 ,1988-12-15,111652 ,NYME ,01 ,111 ,    52141,   1835,   1503,   5200,  33251,  35092,  40286,  41795,  11855,  10346,    52141,   1835,   1503,   5200,  33251,  35092,  40286,  41795,  11855,  10346,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     2296,    914,     13,    -17,   1168,   1764,   2065,   1760,    231,    536,  100.0,    3.5,    2.9,   10.0,   63.8,   67.3,   77.3,   80.2,   22.7,   19.8,  100.0,    3.5,    2.9,   10.0,   63.8,   67.3,   77.3,   80.2,   22.7,   19.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    104,     11,     14,     13,     46,     58,     66,     78,    104,     11,     14,     13,     46,     58,     66,     78,      0,      0,      0,      0,      0,      0,      0,      0,    27.7,    23.0,    41.1,    35.2,    19.2,    14.7,    24.0,    22.4,    27.7,    23.0,    41.1,    35.2,    19.2,    14.7,    24.0,    22.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,881130 ,1988-11-30,111652 ,NYME ,01 ,111 ,    49845,    921,   1490,   5217,  32083,  33328,  38221,  40035,  11624,   9810,     1779,      0,      0,      0,   1048,   1314,   1048,   1314,    731,    465,    48066,    921,   1490,   5217,  31035,  32014,  37173,  38721,  10893,   9345,    -1513,  -1939,   -200,   -771,   1525,    818,  -1185,   -153,   -328,  -1360,  100.0,    1.8,    3.0,   10.5,   64.4,   66.9,   76.7,   80.3,   23.3,   19.7,  100.0,    0.0,    0.0,    0.0,   58.9,   73.9,   58.9,   73.9,   41.1,   26.1,  100.0,    1.9,    3.1,   10.9,   64.6,   66.6,   77.3,   80.6,   22.7,   19.4,     89,      5,      9,     12,     44,     53,     59,     68,      9,      0,      0,      0,      6,      3,      6,      3,     89,      5,      9,     12,     44,     53,     59,     68,    33.3,    21.3,    44.8,    33.1,    25.5,    15.2,    29.8,    23.9,    46.3,    73.9,    58.9,    73.9,    46.3,    73.9,    58.9,    73.9,    34.0,    21.7,    45.6,    33.7,    25.4,    15.7,    29.8,    23.4,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,881115 ,1988-11-15,111652 ,NYME ,01 ,111 ,    51358,   2860,   1690,   5988,  30558,  32510,  39406,  40188,  11952,  11170,    12349,   1133,    250,      0,   7968,   9066,   9101,   9316,   3248,   3033,    39009,   1869,   1582,   5846,  22590,  23333,  30305,  30761,   8704,   8248,     7003,    513,    293,   2866,   2788,   3489,   6167,   6648,    836,    355,  100.0,    5.6,    3.3,   11.7,   59.5,   63.3,   76.7,   78.3,   23.3,   21.7,  100.0,    9.2,    2.0,    0.0,   64.5,   73.4,   73.7,   75.4,   26.3,   24.6,  100.0,    4.8,    4.1,   15.0,   57.9,   59.8,   77.7,   78.9,   22.3,   21.1,    108,     13,     12,     13,     42,     60,     64,     79,     52,      5,      2,      0,     19,     27,     24,     29,     87,      8,     12,     13,     37,     46,     56,     63,    32.3,    16.6,    42.0,    26.8,    24.8,    12.9,    29.1,    21.3,    37.8,    22.1,    50.5,    36.6,    37.8,    22.1,    50.5,    36.6,    32.9,    20.9,    43.3,    31.8,    22.4,    13.8,    27.8,    20.9,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,881031 ,1988-10-31,111652 ,NYME ,01 ,111 ,    44355,   2347,   1397,   3122,  27770,  29021,  33239,  33540,  11116,  10815,    17621,   1192,    200,    200,  11800,  12492,  13192,  12892,   4429,   4729,    26734,   1155,   1197,   2922,  15970,  16529,  20047,  20648,   6687,   6086,    -5121,   -263,  -1188,    856,  -4232,   2008,  -3639,   1676,  -1482,  -6797,  100.0,    5.3,    3.1,    7.0,   62.6,   65.4,   74.9,   75.6,   25.1,   24.4,  100.0,    6.8,    1.1,    1.1,   67.0,   70.9,   74.9,   73.2,   25.1,   26.8,  100.0,    4.3,    4.5,   10.9,   59.7,   61.8,   75.0,   77.2,   25.0,   22.8,     95,     12,      8,      8,     39,     51,     56,     64,     63,      6,      2,      1,     28,     32,     35,     35,     65,      7,      6,      7,     24,     36,     35,     46,    33.9,    17.5,    44.5,    28.9,    26.0,    14.0,    31.7,    23.0,    26.7,    25.2,    40.5,    37.7,    25.7,    23.7,    37.7,    34.9,    43.4,    22.3,    53.2,    34.7,    30.4,    16.5,    35.4,    25.7,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,881014 ,1988-10-14,111652 ,NYME ,01 ,111 ,    49476,   2610,   2585,   2266,  32002,  27013,  36878,  31864,  12598,  17612,    31801,   2221,   1872,    172,  22854,  17716,  25247,  19760,   6554,  12041,    17675,    836,   1160,   1647,   9148,   9297,  11631,  12104,   6044,   5571,     -594,    413,  -2757,    437,   -750,   4449,    100,   2129,   -694,  -2723,  100.0,    5.3,    5.2,    4.6,   64.7,   54.6,   74.5,   64.4,   25.5,   35.6,  100.0,    7.0,    5.9,    0.5,   71.9,   55.7,   79.4,   62.1,   20.6,   37.9,  100.0,    4.7,    6.6,    9.3,   51.8,   52.6,   65.8,   68.5,   34.2,   31.5,    102,     12,     13,      8,     40,     56,     56,     73,     80,      8,      8,      1,     28,     47,     37,     55,     50,      5,      8,      5,     21,     22,     29,     32,    37.2,    20.2,    45.7,    28.7,    25.4,    10.9,    30.3,    16.7,    48.7,    19.4,    56.8,    28.6,    41.7,    14.7,    49.4,    21.7,    27.5,    32.9,    42.1,    45.2,    21.3,    23.0,    28.0,    30.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,880930 ,1988-09-30,111652 ,NYME ,01 ,111 ,    50070,   2197,   5342,   1829,  32752,  22564,  36778,  29735,  13292,  20335,    38691,   1255,   5102,    320,  27279,  16190,  28854,  21612,   9837,  17079,    11379,   1251,    549,   1200,   5473,   6374,   7924,   8123,   3455,   3256,    -2321,   1100,   2903,   -878,  -8408,  -7810,  -8186,  -5785,   5865,   3464,  100.0,    4.4,   10.7,    3.7,   65.4,   45.1,   73.5,   59.4,   26.5,   40.6,  100.0,    3.2,   13.2,    0.8,   70.5,   41.8,   74.6,   55.9,   25.4,   44.1,  100.0,   11.0,    4.8,   10.5,   48.1,   56.0,   69.6,   71.4,   30.4,   28.6,     96,     10,     17,      7,     36,     48,     49,     69,     78,      5,     15,      2,     27,     39,     32,     56,     38,      7,      4,      5,     17,     16,     26,     23,    40.4,    15.8,    48.4,    23.6,    32.6,    11.2,    39.7,    17.3,    50.9,    14.7,    59.2,    23.5,    48.9,    13.4,    55.4,    21.4,    27.4,    36.5,    43.2,    51.8,    24.1,    32.2,    33.0,    41.2,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,880915 ,1988-09-15,111652 ,NYME ,01 ,111 ,    52391,   1097,   2439,   2707,  41160,  30374,  44964,  35520,   7427,  16871,    42900,    850,   3257,    412,  36662,  24173,  37924,  27842,   4976,  15058,     9491,   1065,      0,   1477,   4498,   6201,   7040,   7678,   2451,   1813,     7140,   -468,    -17,    485,   7203,   4412,   7220,   4880,    -80,   2260,  100.0,    2.1,    4.7,    5.2,   78.6,   58.0,   85.8,   67.8,   14.2,   32.2,  100.0,    2.0,    7.6,    1.0,   85.5,   56.3,   88.4,   64.9,   11.6,   35.1,  100.0,   11.2,    0.0,   15.6,   47.4,   65.3,   74.2,   80.9,   25.8,   19.1,     96,      9,     10,      7,     40,     59,     52,     73,     90,      4,     13,      3,     34,     55,     41,     68,     27,      7,      0,      5,     14,     10,     21,     15,    53.2,    22.2,    60.7,    30.3,    39.6,    12.0,    44.6,    18.4,    64.1,    19.6,    70.5,    28.5,    56.0,    13.3,    60.2,    21.2,    31.2,    52.4,    50.5,    70.2,    24.9,    48.6,    34.7,    54.9,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,880831 ,1988-08-31,111652 ,NYME ,01 ,111 ,    45251,   1565,   2456,   2222,  33957,  25962,  37744,  30640,   7507,  14611,    38677,   1090,   3527,    607,  31041,  21558,  32738,  25692,   5939,  12985,     6574,   1546,      0,    544,   2916,   4404,   5006,   4948,   1568,   1626,    -5326,    374,    301,    590,  -4424,  -9542,  -3460,  -8651,  -1866,   3325,  100.0,    3.5,    5.4,    4.9,   75.0,   57.4,   83.4,   67.7,   16.6,   32.3,  100.0,    2.8,    9.1,    1.6,   80.3,   55.7,   84.6,   66.4,   15.4,   33.6,  100.0,   23.5,    0.0,    8.3,   44.4,   67.0,   76.1,   75.3,   23.9,   24.7,     97,      9,     10,      7,     42,     52,     55,     65,     91,      5,     13,      3,     38,     51,     46,     64,     22,      7,      0,      3,      9,      6,     16,      9,    42.0,    22.7,    49.6,    31.9,    29.0,    11.5,    35.1,    19.4,    49.2,    17.1,    57.2,    26.8,    39.3,    11.8,    45.6,    20.0,    38.6,    63.4,    58.6,    73.6,    35.1,    63.0,    51.6,    67.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,880815 ,1988-08-15,111652 ,NYME ,01 ,111 ,    50577,   1191,   2155,   1632,  38381,  35504,  41204,  39291,   9373,  11286,    45127,   1072,   2807,    704,  35127,  31451,  36903,  34962,   8224,  10165,     5450,    921,    150,    126,   3254,   4053,   4301,   4329,   1149,   1121,    -2217,    144,   -935,   -574,    229,  -1417,   -201,  -2926,  -2016,    709,  100.0,    2.4,    4.3,    3.2,   75.9,   70.2,   81.5,   77.7,   18.5,   22.3,  100.0,    2.4,    6.2,    1.6,   77.8,   69.7,   81.8,   77.5,   18.2,   22.5,  100.0,   16.9,    2.8,    2.3,   59.7,   74.4,   78.9,   79.4,   21.1,   20.6,    100,      7,     10,      5,     48,     53,     59,     64,     95,      5,     10,      3,     45,     52,     53,     62,     20,      5,      1,      1,      8,      6,     13,      8,    37.7,    30.6,    48.5,    40.7,    27.8,    18.8,    37.1,    27.3,    42.3,    26.5,    53.2,    37.4,    30.5,    14.5,    39.5,    23.0,    47.7,    69.5,    67.4,    79.4,    47.7,    69.5,    65.1,    77.1,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,880729 ,1988-07-29,111652 ,NYME ,01 ,111 ,    52794,   1047,   3090,   2206,  38152,  36921,  41405,  42217,  11389,  10577,    49239,    896,   3099,   1944,  36097,  34367,  38937,  39410,  10302,   9829,     3555,    290,    130,    123,   2055,   2554,   2468,   2807,   1087,    748,    -4521,    131,    863,   -895,  -4892,  -4470,  -5656,  -4502,   1135,    -19,  100.0,    2.0,    5.9,    4.2,   72.3,   69.9,   78.4,   80.0,   21.6,   20.0,  100.0,    1.8,    6.3,    3.9,   73.3,   69.8,   79.1,   80.0,   20.9,   20.0,  100.0,    8.2,    3.7,    3.5,   57.8,   71.8,   69.4,   79.0,   30.6,   21.0,    106,      8,     13,      9,     45,     58,     57,     76,    101,      6,     14,      9,     41,     58,     53,     75,     16,      2,      1,      1,      8,      5,     10,      7,    38.5,    26.3,    48.9,    36.7,    26.5,    16.2,    34.7,    24.4,    41.3,    23.6,    52.0,    34.3,    28.0,    15.6,    37.3,    24.4,    42.9,    69.0,    63.2,    79.0,    42.3,    69.0,    59.7,    75.5,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,880715 ,1988-07-15,111652 ,NYME ,01 ,111 ,    57315,    916,   2227,   3101,  43044,  41391,  47061,  46719,  10254,  10596,    55871,    916,   2227,   3101,  42449,  40245,  46466,  45573,   9405,  10298,     1444,      0,      0,      0,    595,   1146,    595,   1146,    849,    298,     1441,  -2498,    765,   1629,   7072,   5144,   6203,   7538,  -4762,  -6097,  100.0,    1.6,    3.9,    5.4,   75.1,   72.2,   82.1,   81.5,   17.9,   18.5,  100.0,    1.6,    4.0,    5.6,   76.0,   72.0,   83.2,   81.6,   16.8,   18.4,  100.0,    0.0,    0.0,    0.0,   41.2,   79.4,   41.2,   79.4,   58.8,   20.6,    118,      7,     13,      9,     51,     71,     64,     87,    118,      7,     13,      9,     51,     71,     64,     87,      8,      0,      0,      0,      3,      5,      3,      5,    42.0,    17.8,    51.4,    29.8,    36.8,    16.5,    43.8,    25.2,    43.1,    17.7,    52.7,    29.2,    38.0,    17.0,    45.5,    25.2,    41.2,    72.4,    41.2,    79.4,    41.2,    72.4,    41.2,    79.4,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,880630 ,1988-06-30,111652 ,NYME ,01 ,111 ,    55874,   3414,   1462,   1472,  35972,  36247,  40858,  39181,  15016,  16693,    55544,   3414,   1462,   1472,  35972,  36033,  40858,  38967,  14686,  16577,      330,      0,      0,      0,      0,    214,      0,    214,    330,    116,     5454,    801,    147,      7,   1583,    751,   2391,    905,   3063,   4549,  100.0,    6.1,    2.6,    2.6,   64.4,   64.9,   73.1,   70.1,   26.9,   29.9,  100.0,    6.1,    2.6,    2.7,   64.8,   64.9,   73.6,   70.2,   26.4,   29.8,  100.0,    0.0,    0.0,    0.0,    0.0,   64.8,    0.0,   64.8,  100.0,   35.2,    115,     11,     12,      8,     43,     67,     57,     84,    115,     11,     12,      8,     43,     66,     57,     83,      2,      0,      0,      0,      0,      2,      0,      2,    37.1,    17.0,    49.9,    27.5,    31.1,    15.3,    40.6,    23.3,    37.3,    17.1,    50.2,    27.5,    31.3,    15.4,    41.0,    23.5,     0.0,    64.8,     0.0,    64.8,     0.0,    64.8,     0.0,    64.8,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,880615 ,1988-06-15,111652 ,NYME ,01 ,111 ,    50420,   2613,   1315,   1465,  34389,  35496,  38467,  38276,  11953,  12144,    50244,   2613,   1315,   1465,  34389,  35396,  38467,  38176,  11777,  12068,      176,      0,      0,      0,      0,    100,      0,    100,    176,     76,     2896,   -168,    829,    427,   2603,    380,   2862,   1636,     34,   1260,  100.0,    5.2,    2.6,    2.9,   68.2,   70.4,   76.3,   75.9,   23.7,   24.1,  100.0,    5.2,    2.6,    2.9,   68.4,   70.4,   76.6,   76.0,   23.4,   24.0,  100.0,    0.0,    0.0,    0.0,    0.0,   56.8,    0.0,   56.8,  100.0,   43.2,    101,      6,     10,      7,     45,     65,     55,     79,    101,      6,     10,      7,     45,     64,     55,     78,      1,      0,      0,      0,      0,      1,      0,      1,    35.3,    17.4,    44.2,    30.0,    26.8,    15.6,    34.7,    24.2,    35.4,    17.5,    44.4,    30.1,    26.9,    15.7,    34.8,    24.3,     0.0,    56.8,     0.0,    56.8,     0.0,    56.8,     0.0,    56.8,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
"UNLEADED GASOLINE, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE" ,880531 ,1988-05-31,111652 ,NYME ,01 ,111 ,    47524,   2781,    486,   1038,  31786,  35116,  35605,  36640,  11919,  10884,    47494,   2781,    486,   1038,  31786,  35116,  35605,  36640,  11889,  10854,       30,      0,      0,      0,      0,      0,      0,      0,     30,     30,      728,   -522,  -1178,    303,   -132,   1383,   -351,    508,   1079,    220,  100.0,    5.9,    1.0,    2.2,   66.9,   73.9,   74.9,   77.1,   25.1,   22.9,  100.0,    5.9,    1.0,    2.2,   66.9,   73.9,   75.0,   77.1,   25.0,   22.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,    109,     14,      4,      5,     48,     63,     64,     70,    109,     14,      4,      5,     48,     63,     64,     70,      0,      0,      0,      0,      0,      0,      0,      0,    34.9,    21.5,    43.8,    33.8,    31.4,    20.0,    39.7,    29.9,    34.9,    21.5,    43.8,    33.8,    31.5,    20.0,    39.8,    29.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)" ,"111652" ,"NYME" ,"111"
