"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,891013 ,1989-10-13,094741 ,CME ,00 ,094 ,    69971,  21121,   1634,    955,  22440,  52951,  44516,  55540,  25455,  14431,    67374,  20856,   1634,    955,  21728,  51454,  43539,  54043,  23835,  13331,     2597,    265,      0,      0,    712,   1497,    977,   1497,   1620,   1100,    14653,   2423,  -1058,    597,   7957,  11117,  10977,  10656,   3676,   3997,  100.0,   30.2,    2.3,    1.4,   32.1,   75.7,   63.6,   79.4,   36.4,   20.6,  100.0,   31.0,    2.4,    1.4,   32.2,   76.4,   64.6,   80.2,   35.4,   19.8,  100.0,   10.2,    0.0,    0.0,   27.4,   57.6,   37.6,   57.6,   62.4,   42.4,     76,     32,      5,      2,     15,     32,     48,     38,     75,     31,      5,      2,     14,     32,     46,     38,      5,      1,      0,      0,      2,      3,      3,      3,    30.4,    38.1,    38.1,    53.2,    28.3,    37.0,    35.8,    51.6,    31.6,    39.1,    39.6,    54.5,    30.9,    38.0,    38.6,    53.3,    37.6,    57.6,    37.6,    57.6,    29.9,    49.9,    29.9,    49.9,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890929 ,1989-09-29,094741 ,CME ,00 ,094 ,    55318,  18698,   2692,    358,  14483,  41834,  33539,  44884,  21779,  10434,    52665,  18698,   2993,     57,  14173,  40636,  32928,  43686,  19737,   8979,     2653,    301,      0,      0,    310,   1198,    611,   1198,   2042,   1455,   -26250,  10805, -14435,  -3202, -32419,   6505, -24816, -11132,  -1434, -15118,  100.0,   33.8,    4.9,    0.6,   26.2,   75.6,   60.6,   81.1,   39.4,   18.9,  100.0,   35.5,    5.7,    0.1,   26.9,   77.2,   62.5,   83.0,   37.5,   17.0,  100.0,   11.3,    0.0,    0.0,   11.7,   45.2,   23.0,   45.2,   77.0,   54.8,     66,     25,      7,      4,     15,     23,     41,     33,     66,     25,      7,      3,     14,     22,     39,     32,      3,      1,      0,      0,      1,      2,      2,      2,    27.7,    40.8,    36.5,    56.4,    25.9,    39.8,    34.7,    54.9,    29.0,    42.9,    38.4,    58.9,    29.0,    41.8,    38.4,    57.8,    23.0,    45.2,    23.0,    45.2,    15.5,    37.6,    15.5,    37.6,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890915 ,1989-09-15,094741 ,CME ,00 ,094 ,    81568,   7893,  17127,   3560,  46902,  35329,  58355,  56016,  23213,  25552,    78821,   7893,  16117,   2402,  46902,  35329,  57197,  53848,  21624,  24973,     2747,      0,   1010,   1158,      0,      0,   1158,   2168,   1589,    579,     6669,      6,  -2264,   2444,  -1658,   2545,    792,   2725,   5877,   3944,  100.0,    9.7,   21.0,    4.4,   57.5,   43.3,   71.5,   68.7,   28.5,   31.3,  100.0,   10.0,   20.4,    3.0,   59.5,   44.8,   72.6,   68.3,   27.4,   31.7,  100.0,    0.0,   36.8,   42.2,    0.0,    0.0,   42.2,   78.9,   57.8,   21.1,     85,     13,     29,      1,     24,     29,     38,     58,     81,     13,     25,      1,     24,     29,     38,     54,      5,      0,      5,      1,      0,      0,      1,      5,    34.2,    19.1,    50.3,    31.8,    26.6,    13.7,    38.7,    21.9,    35.4,    18.9,    50.6,    31.4,    27.6,    14.1,    40.0,    22.6,    42.2,    71.6,    42.2,    78.9,     0.0,    36.4,     0.0,    36.8,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890831 ,1989-08-31,094741 ,CME ,00 ,094 ,    74899,   7887,  19391,   1116,  48560,  32784,  57563,  53291,  17336,  21608,    74471,   7887,  19391,   1116,  48560,  32784,  57563,  53291,  16908,  21180,      428,      0,      0,      0,      0,      0,      0,      0,    428,    428,    14704,  -1645,   8130,    888,  14379,   3939,  13622,  12957,   1082,   1747,  100.0,   10.5,   25.9,    1.5,   64.8,   43.8,   76.9,   71.2,   23.1,   28.8,  100.0,   10.6,   26.0,    1.5,   65.2,   44.0,   77.3,   71.6,   22.7,   28.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     88,     13,     29,      3,     27,     30,     41,     61,     88,     13,     29,      3,     27,     30,     41,     61,      0,      0,      0,      0,      0,      0,      0,      0,    32.0,    28.4,    47.3,    35.9,    29.9,    28.4,    44.5,    35.6,    32.2,    28.6,    47.6,    36.1,    30.1,    28.6,    44.8,    35.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890815 ,1989-08-15,094741 ,CME ,00 ,094 ,    60195,   9532,  11261,    228,  34181,  28845,  43941,  40334,  16254,  19861,    60100,   9532,  11261,    228,  34181,  28845,  43941,  40334,  16159,  19766,       95,      0,      0,      0,      0,      0,      0,      0,     95,     95,    -5986, -10323,   5040,  -1032,  12251, -16209,    896, -12201,  -6882,   6215,  100.0,   15.8,   18.7,    0.4,   56.8,   47.9,   73.0,   67.0,   27.0,   33.0,  100.0,   15.9,   18.7,    0.4,   56.9,   48.0,   73.1,   67.1,   26.9,   32.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     76,     12,     18,      2,     26,     29,     39,     48,     76,     12,     18,      2,     26,     29,     39,     48,      0,      0,      0,      0,      0,      0,      0,      0,    31.3,    30.1,    45.8,    38.2,    30.8,    29.9,    44.4,    37.2,    31.4,    30.2,    45.9,    38.2,    30.9,    29.9,    44.5,    37.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890731 ,1989-07-31,094741 ,CME ,00 ,094 ,    66181,  19855,   6221,   1260,  21930,  45054,  43045,  52535,  23136,  13646,    66095,  19855,   6221,   1260,  21930,  45054,  43045,  52535,  23050,  13560,       86,      0,      0,      0,      0,      0,      0,      0,     86,     86,     1798,   2526,  -3600,     50,     61,   8700,   2637,   5150,   -839,  -3352,  100.0,   30.0,    9.4,    1.9,   33.1,   68.1,   65.0,   79.4,   35.0,   20.6,  100.0,   30.0,    9.4,    1.9,   33.2,   68.2,   65.1,   79.5,   34.9,   20.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     81,     26,     11,      1,     20,     31,     46,     43,     81,     26,     11,      1,     20,     31,     46,     43,      0,      0,      0,      0,      0,      0,      0,      0,    27.1,    28.8,    36.9,    46.5,    27.1,    28.4,    36.2,    44.5,    27.2,    28.8,    36.9,    46.5,    27.2,    28.4,    36.2,    44.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890714 ,1989-07-14,094741 ,CME ,00 ,094 ,    64383,  17329,   9821,   1210,  21869,  36354,  40408,  47385,  23975,  16998,    64320,  17329,   9821,   1210,  21869,  36354,  40408,  47385,  23912,  16935,       63,      0,      0,      0,      0,      0,      0,      0,     63,     63,    14341,   8528,  -2557,   1176,   -791,  15231,   8913,  13850,   5428,    491,  100.0,   26.9,   15.3,    1.9,   34.0,   56.5,   62.8,   73.6,   37.2,   26.4,  100.0,   26.9,   15.3,    1.9,   34.0,   56.5,   62.8,   73.7,   37.2,   26.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     77,     26,     12,      2,     17,     28,     44,     42,     77,     26,     12,      2,     17,     28,     44,     42,      0,      0,      0,      0,      0,      0,      0,      0,    24.1,    24.6,    34.7,    39.9,    24.0,    23.7,    33.5,    37.2,    24.1,    24.6,    34.7,    39.9,    24.0,    23.7,    33.5,    37.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890630 ,1989-06-30,094741 ,CME ,00 ,094 ,    50042,   8801,  12378,     34,  22660,  21123,  31495,  33535,  18547,  16507,    49994,   8801,  12378,     34,  22660,  21123,  31495,  33535,  18499,  16459,       48,      0,      0,      0,      0,      0,      0,      0,     48,     48,   -45298,   -715,  -1502,  -1896, -43657, -35414, -46268, -38812,    970,  -6486,  100.0,   17.6,   24.7,    0.1,   45.3,   42.2,   62.9,   67.0,   37.1,   33.0,  100.0,   17.6,   24.8,    0.1,   45.3,   42.3,   63.0,   67.1,   37.0,   32.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     67,     16,     17,      1,     19,     21,     35,     39,     67,     16,     17,      1,     19,     21,     35,     39,      0,      0,      0,      0,      0,      0,      0,      0,    29.3,    30.7,    38.9,    43.5,    28.8,    29.9,    38.3,    41.8,    29.3,    30.7,    38.9,    43.6,    28.8,    30.0,    38.4,    41.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890615 ,1989-06-15,094741 ,CME ,00 ,094 ,    95340,   9516,  13880,   1930,  66317,  56537,  77763,  72347,  17577,  22993,    95315,   9516,  13880,   1930,  66317,  56537,  77763,  72347,  17552,  22968,       25,      0,      0,      0,      0,      0,      0,      0,     25,     25,    18042,    825,  -1139,  -1037,  19956,  18495,  19744,  16319,  -1702,   1723,  100.0,   10.0,   14.6,    2.0,   69.6,   59.3,   81.6,   75.9,   18.4,   24.1,  100.0,   10.0,   14.6,    2.0,   69.6,   59.3,   81.6,   75.9,   18.4,   24.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     88,     18,     23,      4,     38,     24,     59,     48,     88,     18,     23,      4,     38,     24,     59,     48,      0,      0,      0,      0,      0,      0,      0,      0,    32.8,    38.5,    45.5,    52.8,    26.3,    29.8,    35.7,    40.1,    32.8,    38.5,    45.5,    52.9,    26.3,    29.8,    35.7,    40.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890531 ,1989-05-31,094741 ,CME ,00 ,094 ,    77298,   8691,  15019,   2967,  46361,  38042,  58019,  56028,  19279,  21270,    77282,   8691,  15019,   2967,  46361,  38042,  58019,  56028,  19263,  21254,       16,      0,      0,      0,      0,      0,      0,      0,     16,     16,     6518,   1837,  -7381,   2746,   3559,  12709,   8142,   8074,  -1624,  -1556,  100.0,   11.2,   19.4,    3.8,   60.0,   49.2,   75.1,   72.5,   24.9,   27.5,  100.0,   11.2,   19.4,    3.8,   60.0,   49.2,   75.1,   72.5,   24.9,   27.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     88,     20,     24,      3,     37,     20,     60,     45,     88,     20,     24,      3,     37,     20,     60,     45,      0,      0,      0,      0,      0,      0,      0,      0,    28.4,    35.4,    39.6,    48.5,    28.1,    33.0,    37.2,    43.7,    28.5,    35.4,    39.6,    48.5,    28.1,    33.0,    37.2,    43.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890515 ,1989-05-15,094741 ,CME ,00 ,094 ,    70780,   6854,  22400,    221,  42802,  25333,  49877,  47954,  20903,  22826,    70780,   6854,  22400,    221,  42802,  25333,  49877,  47954,  20903,  22826,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    20073,  -3463,  14543,    221,  18035,  -5776,  14793,   8988,   5280,  11085,  100.0,    9.7,   31.6,    0.3,   60.5,   35.8,   70.5,   67.8,   29.5,   32.2,  100.0,    9.7,   31.6,    0.3,   60.5,   35.8,   70.5,   67.8,   29.5,   32.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     87,     18,     26,      2,     33,     19,     53,     45,     87,     18,     26,      2,     33,     19,     53,     45,      0,      0,      0,      0,      0,      0,      0,      0,    35.2,    29.0,    44.5,    39.6,    35.0,    28.4,    44.2,    38.7,    35.2,    29.0,    44.5,    39.6,    35.0,    28.4,    44.2,    38.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890428 ,1989-04-28,094741 ,CME ,00 ,094 ,    50707,  10317,   7857,      0,  24767,  31109,  35084,  38966,  15623,  11741,    50707,  10317,   7857,      0,  24767,  31109,  35084,  38966,  15623,  11741,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    -1736,  -5901,  -3192,   -696,  14195,   6869,   7598,   2981,  -9334,  -4717,  100.0,   20.3,   15.5,    0.0,   48.8,   61.4,   69.2,   76.8,   30.8,   23.2,  100.0,   20.3,   15.5,    0.0,   48.8,   61.4,   69.2,   76.8,   30.8,   23.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     79,     22,     15,      0,     29,     19,     51,     34,     79,     22,     15,      0,     29,     19,     51,     34,      0,      0,      0,      0,      0,      0,      0,      0,    31.8,    47.0,    39.4,    56.9,    20.8,    34.7,    26.8,    43.7,    31.8,    47.0,    39.4,    56.9,    20.8,    34.7,    26.8,    43.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890414 ,1989-04-14,094741 ,CME ,00 ,094 ,    52443,  16218,  11049,    696,  10572,  24240,  27486,  35985,  24957,  16458,    52443,  16218,  11049,    696,  10572,  24240,  27486,  35985,  24957,  16458,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     9921,   4644,  -5211,    696,  -4507,  18272,    833,  13757,   9088,  -3836,  100.0,   30.9,   21.1,    1.3,   20.2,   46.2,   52.4,   68.6,   47.6,   31.4,  100.0,   30.9,   21.1,    1.3,   20.2,   46.2,   52.4,   68.6,   47.6,   31.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     73,     23,     16,      1,     20,     17,     43,     34,     73,     23,     16,      1,     20,     17,     43,     34,      0,      0,      0,      0,      0,      0,      0,      0,    21.2,    37.7,    28.2,    47.5,    19.8,    37.3,    26.4,    47.1,    21.2,    37.7,    28.2,    47.5,    19.8,    37.3,    26.4,    47.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890331 ,1989-03-31,094741 ,CME ,00 ,094 ,    42522,  11574,  16260,      0,  15079,   5968,  26653,  22228,  15869,  20294,    42522,  11574,  16260,      0,  15079,   5968,  26653,  22228,  15869,  20294,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     5378,   3113,   3031,      0,   2048,    -64,   5161,   2967,    217,   2411,  100.0,   27.2,   38.2,    0.0,   35.5,   14.0,   62.7,   52.3,   37.3,   47.7,  100.0,   27.2,   38.2,    0.0,   35.5,   14.0,   62.7,   52.3,   37.3,   47.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     72,     17,     26,      0,     21,     11,     38,     37,     72,     17,     26,      0,     21,     11,     38,     37,      0,      0,      0,      0,      0,      0,      0,      0,    27.5,    16.3,    36.4,    25.7,    27.4,    16.3,    36.4,    25.7,    27.5,    16.3,    36.4,    25.7,    27.4,    16.3,    36.4,    25.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890315 ,1989-03-15,094741 ,CME ,00 ,094 ,    37144,   8461,  13229,      0,  13031,   6032,  21492,  19261,  15652,  17883,    37144,   8461,  13229,      0,  13031,   6032,  21492,  19261,  15652,  17883,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,   -32355,  -1755,   5352,   -604, -16106, -36625, -18465, -31877, -13890,   -478,  100.0,   22.8,   35.6,    0.0,   35.1,   16.2,   57.9,   51.9,   42.1,   48.1,  100.0,   22.8,   35.6,    0.0,   35.1,   16.2,   57.9,   51.9,   42.1,   48.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     59,      8,     24,      0,     20,     11,     28,     35,     59,      8,     24,      0,     20,     11,     28,     35,      0,      0,      0,      0,      0,      0,      0,      0,    29.7,    19.6,    40.7,    29.0,    29.7,    18.8,    40.7,    28.3,    29.7,    19.6,    40.7,    29.0,    29.7,    18.8,    40.7,    28.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890228 ,1989-02-28,094741 ,CME ,00 ,094 ,    69499,  10216,   7877,    604,  29137,  42657,  39957,  51138,  29542,  18361,    69499,  10216,   7877,    604,  29137,  42657,  39957,  51138,  29542,  18361,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     4398,   2898,  -6079,    273,  -4505,   6677,  -1334,    871,   5732,   3527,  100.0,   14.7,   11.3,    0.9,   41.9,   61.4,   57.5,   73.6,   42.5,   26.4,  100.0,   14.7,   11.3,    0.9,   41.9,   61.4,   57.5,   73.6,   42.5,   26.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     70,     17,     12,      3,     27,     23,     45,     37,     70,     17,     12,      3,     27,     23,     45,     37,      0,      0,      0,      0,      0,      0,      0,      0,    30.2,    35.7,    37.0,    50.4,    29.8,    33.4,    36.5,    47.0,    30.2,    35.7,    37.0,    50.4,    29.8,    33.4,    36.5,    47.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890215 ,1989-02-15,094741 ,CME ,00 ,094 ,    65101,   7318,  13956,    331,  33642,  35980,  41291,  50267,  23810,  14834,    65101,   7318,  13956,    331,  33642,  35980,  41291,  50267,  23810,  14834,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     4616,   -674,  -3659,     99,   1462,  12916,    887,   9356,   3729,  -4740,  100.0,   11.2,   21.4,    0.5,   51.7,   55.3,   63.4,   77.2,   36.6,   22.8,  100.0,   11.2,   21.4,    0.5,   51.7,   55.3,   63.4,   77.2,   36.6,   22.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     78,     14,     23,      2,     31,     19,     45,     44,     78,     14,     23,      2,     31,     19,     45,     44,      0,      0,      0,      0,      0,      0,      0,      0,    28.0,    35.2,    36.2,    49.0,    28.0,    32.5,    36.0,    45.0,    28.0,    35.2,    36.2,    49.0,    28.0,    32.5,    36.0,    45.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890131 ,1989-01-31,094741 ,CME ,00 ,094 ,    60485,   7992,  17615,    232,  32180,  23064,  40404,  40911,  20081,  19574,    60485,   7992,  17615,    232,  32180,  23064,  40404,  40911,  20081,  19574,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     9066,   5865,   2341,    232,   -462,   5695,   5635,   8268,   3431,    798,  100.0,   13.2,   29.1,    0.4,   53.2,   38.1,   66.8,   67.6,   33.2,   32.4,  100.0,   13.2,   29.1,    0.4,   53.2,   38.1,   66.8,   67.6,   33.2,   32.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     85,     13,     27,      2,     28,     22,     41,     51,     85,     13,     27,      2,     28,     22,     41,     51,      0,      0,      0,      0,      0,      0,      0,      0,    30.4,    26.3,    39.4,    37.6,    30.4,    25.1,    39.4,    36.3,    30.4,    26.3,    39.4,    37.6,    30.4,    25.1,    39.4,    36.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
"GERMAN DEUTSCHE MARK - INTERNATIONAL MONETARY MARKET" ,890113 ,1989-01-13,094741 ,CME ,00 ,094 ,    51419,   2127,  15274,      0,  32642,  17369,  34769,  32643,  16650,  18776,    51419,   2127,  15274,      0,  32642,  17369,  34769,  32643,  16650,  18776,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    15915,  -3986,   9104,   -775,  18543,   3600,  13782,  11929,   2133,   3986,  100.0,    4.1,   29.7,    0.0,   63.5,   33.8,   67.6,   63.5,   32.4,   36.5,  100.0,    4.1,   29.7,    0.0,   63.5,   33.8,   67.6,   63.5,   32.4,   36.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     77,      7,     28,      0,     30,     18,     37,     46,     77,      7,     28,      0,     30,     18,     37,     46,      0,      0,      0,      0,      0,      0,      0,      0,    31.2,    21.8,    42.0,    31.8,    31.2,    20.7,    42.0,    30.7,    31.2,    21.8,    42.0,    31.8,    31.2,    20.7,    42.0,    30.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 125,000 DEUTSCHE MARKS)" ,"094741" ,"CME" ,"094"
